State,Year,Month,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
Connecticut,2007,4,0.03262821428571429,0.040523809523809524,11.571428571428571,38.595238095238095,0.38513259523809523,0.44761904761904764,4.880952380952381,5.178571428571429,1.589716392857143,4.4523809523809526,7.226190476190476,6.285714285714286,12.248778404761905,28.214285714285715,9.785714285714286,26.61904761904762
Connecticut,2007,5,0.03391796739130435,0.04693478260869565,10.782608695652174,50.71739130434783,0.31752199999999997,0.3989130434782609,6.358695652173913,4.543478260869565,2.019874358695652,5.5,7.695652173913044,7.434782608695652,14.417572728260868,31.880434782608695,10.097826086956522,30.108695652173914
Connecticut,2007,6,0.03355572222222222,0.04742222222222222,10.877777777777778,54.67777777777778,0.30118633333333333,0.3711111111111111,6.044444444444444,4.2444444444444445,1.9267713444444445,5.711111111111111,7.655555555555556,7.911111111111111,12.450874666666666,27.27777777777778,11.233333333333333,25.77777777777778
Connecticut,2007,7,0.032408848837209306,0.049372093023255806,10.406976744186046,56.093023255813954,0.3193798488372093,0.4116279069767442,7.255813953488372,4.77906976744186,2.4834007558139533,6.709302325581396,8.430232558139535,9.44186046511628,12.331850523255813,26.53488372093023,13.337209302325581,25.127906976744185
Connecticut,2007,8,0.03303744086021505,0.04834408602150537,10.290322580645162,54.086021505376344,0.296913,0.3827956989247312,5.956989247311828,4.32258064516129,1.4720222150537634,5.139784946236559,8.526881720430108,7.161290322580645,12.435467064516128,27.204301075268816,10.483870967741936,25.677419354838708
Connecticut,2007,9,0.026908897727272726,0.04082954545454545,10.284090909090908,41.77272727272727,0.2895860454545454,0.38181818181818183,6.215909090909091,4.2727272727272725,1.1347338977272727,3.875,9.556818181818182,5.409090909090909,11.94130771590909,26.363636363636363,12.261363636363637,24.863636363636363
Connecticut,2008,3,0.03316666666666667,0.03333333333333333,22.0,30.666666666666668,0.37083333333333335,0.43333333333333335,7.333333333333333,5.0,1.4486110000000003,5.066666666666666,3.0,6.333333333333333,12.111111333333335,25.333333333333332,3.3333333333333335,24.0
Connecticut,2008,4,0.03373294444444445,0.044588888888888886,11.677777777777777,43.41111111111111,0.32990326666666664,0.39777777777777773,4.9222222222222225,4.588888888888889,1.2422299444444445,4.671111111111111,9.744444444444444,5.888888888888889,12.080290122222221,27.933333333333334,9.555555555555555,26.41111111111111
Connecticut,2008,5,0.03479411111111111,0.044793650793650795,11.142857142857142,43.523809523809526,0.32644698412698414,0.3968253968253968,5.873015873015873,4.492063492063492,0.6408207301587302,1.6984126984126984,9.428571428571429,1.6984126984126984,8.620966492063493,22.38095238095238,9.523809523809524,21.142857142857142
Connecticut,2008,6,0.03674011666666666,0.05248333333333333,10.75,61.4,0.3928472,0.49,7.433333333333334,5.6,0.6258397166666667,1.8383333333333334,12.133333333333333,1.95,9.084091116666666,22.1,10.65,20.816666666666666
Connecticut,2008,7,0.03877301666666667,0.05611666666666667,10.416666666666666,67.4,0.40320666666666666,0.4666666666666667,5.1,5.283333333333333,0.752517,2.0533333333333332,11.783333333333333,2.1166666666666667,8.425681483333333,22.1,10.616666666666667,20.9
Connecticut,2008,8,0.026474754098360656,0.04001639344262295,10.540983606557377,38.49180327868852,0.37858708196721313,0.44754098360655736,6.278688524590164,5.065573770491803,0.7873233934426229,1.9344262295081966,10.459016393442623,2.0491803278688523,7.5882803934426235,18.262295081967213,10.098360655737705,17.21311475409836
Connecticut,2008,9,0.020944859154929576,0.03208450704225352,11.04225352112676,30.35211267605634,0.3323678873239437,0.4225352112676056,6.690140845070423,4.774647887323944,0.736814014084507,2.2816901408450705,10.394366197183098,2.6056338028169015,8.293235014084507,19.295774647887324,12.408450704225352,18.169014084507044
Connecticut,2008,10,0.014012892857142857,0.022464285714285714,10.571428571428571,20.821428571428573,0.26273385714285713,0.4321428571428571,9.392857142857142,4.857142857142857,1.9479475357142857,5.55,11.642857142857142,7.107142857142857,15.63024075,31.5,14.857142857142858,29.892857142857142
Connecticut,2008,11,0.014160733333333331,0.02073333333333333,11.033333333333333,19.266666666666666,0.2886764333333333,0.47333333333333333,9.4,5.3,2.809012666666667,7.193333333333333,10.3,9.6,15.807696466666666,27.666666666666668,11.066666666666666,26.066666666666666
Connecticut,2008,12,0.012242096774193542,0.020032258064516126,12.096774193548388,18.580645161290324,0.3052747741935484,0.47096774193548385,7.967741935483871,5.354838709677419,4.808256741935484,12.67741935483871,13.35483870967742,17.258064516129032,17.92840429032258,30.516129032258064,10.774193548387096,28.774193548387096
Connecticut,2009,1,0.014083399999999994,0.02163333333333333,12.933333333333334,19.966666666666665,0.3725356,0.5266666666666667,9.4,6.1,6.280986566666667,12.956666666666667,11.5,17.966666666666665,22.365729533333333,38.4,10.6,36.333333333333336
Connecticut,2009,2,0.02352791999999999,0.028520000000000004,12.8,26.36,0.29196624,0.4,4.96,4.48,2.83230084,8.328,11.04,11.36,14.72680396,29.36,10.28,27.8
Connecticut,2009,3,0.02551103125,0.03215625,12.53125,29.8125,0.288926625,0.40625,6.1875,4.5625,2.83816078125,8.0875,10.71875,11.03125,16.71478715625,32.5,8.46875,30.8125
Connecticut,2009,4,0.03472570588235294,0.04424705882352941,11.870588235294118,43.2,0.29567696470588234,0.37764705882352945,5.576470588235294,4.258823529411765,1.4538604235294117,3.8623529411764705,10.670588235294117,4.823529411764706,11.426520352941177,26.91764705882353,10.258823529411766,25.435294117647057
Connecticut,2009,5,0.029180732558139532,0.03913953488372093,11.918604651162791,37.30232558139535,0.3114227093023256,0.3883720930232558,6.325581395348837,4.4186046511627906,1.0729495930232558,3.113953488372093,11.94186046511628,3.627906976744186,9.428001965116279,20.3953488372093,10.453488372093023,19.267441860465116
Connecticut,2009,6,0.0268657,0.03668888888888889,11.122222222222222,35.46666666666667,0.2931808111111111,0.3622222222222222,5.877777777777778,4.055555555555555,0.7937940111111111,3.0233333333333334,9.688888888888888,3.6444444444444444,7.6201850888888885,17.666666666666668,9.6,16.644444444444446
Connecticut,2009,7,0.031602604395604396,0.043824175824175825,10.461538461538462,43.16483516483517,0.32406823076923075,0.3791208791208791,4.65934065934066,4.153846153846154,0.7419113516483515,3.243956043956044,12.846153846153847,3.78021978021978,7.967156703296703,19.45054945054945,10.31868131868132,18.35164835164835
Connecticut,2009,8,0.028928654320987658,0.04275308641975309,10.654320987654321,44.96296296296296,0.3648164567901234,0.43580246913580245,6.333333333333333,4.864197530864198,1.0384844567901235,3.7160493827160495,10.580246913580247,4.530864197530864,9.039638777777778,21.160493827160494,11.234567901234568,19.97530864197531
Connecticut,2009,9,0.019417988235294118,0.030717647058823534,10.24705882352941,29.0,0.3061142117647059,0.40352941176470586,6.647058823529412,4.564705882352941,0.6569133294117647,2.136470588235294,11.83529411764706,2.1882352941176473,8.538331917647058,18.611764705882354,12.24705882352941,17.55294117647059
Connecticut,2009,10,0.01506832258064516,0.022387096774193548,11.774193548387096,20.741935483870968,0.2823924838709677,0.4419354838709677,7.935483870967742,4.935483870967742,0.9490336129032259,3.903225806451613,9.258064516129032,4.741935483870968,13.35577935483871,25.29032258064516,12.741935483870968,23.903225806451612
Connecticut,2009,11,0.012657099999999994,0.019933333333333334,13.3,18.433333333333334,0.31036226666666666,0.5033333333333333,7.0,5.7,1.3625603666666668,4.296666666666667,11.166666666666666,5.533333333333333,14.281990433333334,24.6,12.8,23.2
Connecticut,2009,12,0.016803032258064517,0.02425806451612903,12.838709677419354,22.451612903225808,0.3176074838709677,0.48709677419354835,10.064516129032258,5.516129032258065,2.085697548387097,4.867741935483871,11.903225806451612,6.225806451612903,15.355423096774194,28.193548387096776,11.32258064516129,26.64516129032258
Connecticut,2010,1,0.017639225806451612,0.024451612903225808,12.0,22.64516129032258,0.6234033225806452,0.8225806451612904,8.451612903225806,9.35483870967742,2.189238903225806,4.851612903225806,12.451612903225806,6.193548387096774,16.207705612903226,30.64516129032258,10.064516129032258,28.903225806451612
Connecticut,2010,2,0.02366656,0.02912,10.84,27.0,0.25516664,0.316,3.8,3.44,1.35846124,3.1719999999999997,8.92,3.92,14.77113292,30.72,8.4,29.08
Connecticut,2010,3,0.027283666666666664,0.034800000000000005,12.666666666666666,32.36666666666667,0.27366666666666667,0.36333333333333334,5.633333333333334,3.966666666666667,1.2645775333333333,4.1866666666666665,11.5,5.3,15.096010433333333,31.466666666666665,9.9,29.733333333333334
Connecticut,2010,4,0.03408906741573033,0.044730337078651684,11.202247191011235,42.40449438202247,0.2683114382022472,0.3382022471910113,6.033707865168539,3.7865168539325844,1.026604179775281,3.041573033707865,10.337078651685394,3.606741573033708,11.263868674157305,27.640449438202246,10.146067415730338,26.168539325842698
Connecticut,2010,5,0.033119113636363634,0.043727272727272726,11.397727272727273,43.25,0.28595645454545454,0.3522727272727273,5.3977272727272725,4.011363636363637,0.9079303522727272,3.4068181818181817,11.352272727272727,4.159090909090909,9.822528136363637,22.272727272727273,10.352272727272727,21.056818181818183
Connecticut,2010,6,0.03473296666666667,0.048,10.188888888888888,50.34444444444444,0.31038469999999996,0.38111111111111107,6.7,4.322222222222222,0.7440439333333333,2.6799999999999997,9.744444444444444,3.077777777777778,8.914299288888888,21.57777777777778,10.433333333333334,20.366666666666667
Connecticut,2010,7,0.03417944705882353,0.04967058823529412,9.870588235294118,56.37647058823529,0.2944961529411765,0.37176470588235294,5.352941176470588,4.270588235294118,0.6845601529411764,2.264705882352941,11.505882352941176,2.364705882352941,9.236396929411764,22.58823529411765,10.364705882352942,21.36470588235294
Connecticut,2010,8,0.03135792592592592,0.044493827160493826,10.320987654320987,45.2962962962963,0.2979998641975309,0.36296296296296293,5.012345679012346,4.098765432098766,0.6975144814814814,2.812345679012346,10.938271604938272,3.185185185185185,8.868911395061728,21.555555555555557,9.283950617283951,20.333333333333332
Connecticut,2010,9,0.029074247863247863,0.038162393162393164,11.538461538461538,39.111111111111114,0.22884142735042734,0.2905982905982906,5.153846153846154,3.1794871794871793,0.7303996239316239,2.4589743589743587,10.735042735042734,2.700854700854701,6.657893153846153,15.82905982905983,8.17094017094017,14.982905982905983
Connecticut,2010,10,0.021287666666666667,0.02802222222222222,11.622222222222222,25.88888888888889,0.21698480000000003,0.3111111111111111,6.688888888888889,3.3777777777777778,0.9812162888888889,3.1688888888888886,11.044444444444444,3.8222222222222224,9.941129466666666,19.31111111111111,10.088888888888889,18.266666666666666
Connecticut,2010,11,0.022705883333333333,0.02801666666666667,11.45,25.883333333333333,0.22872683333333335,0.3766666666666667,7.316666666666666,4.25,0.9309532833333333,2.2783333333333333,10.833333333333334,2.4833333333333334,8.873442866666666,17.483333333333334,11.383333333333333,16.5
Connecticut,2010,12,0.02490772727272727,0.02894545454545455,10.89090909090909,26.763636363636362,0.23419849090909092,0.3181818181818182,4.054545454545455,3.418181818181818,1.6571766545454545,3.6581818181818178,11.309090909090909,4.454545454545454,8.747255909090908,15.218181818181819,9.945454545454545,14.4
Connecticut,2011,1,0.024003516129032256,0.029741935483870965,12.096774193548388,27.516129032258064,0.2999787580645161,0.4209677419354839,6.935483870967742,4.693548387096774,3.0557658548387097,7.956451612903226,11.46774193548387,10.0,13.792960451612903,26.06451612903226,10.35483870967742,24.677419354838708
Connecticut,2011,2,0.029017732142857137,0.03498214285714286,12.053571428571429,32.375,0.27682798214285714,0.37142857142857144,5.053571428571429,4.035714285714286,2.5493353392857143,5.851785714285714,11.285714285714286,7.607142857142857,14.327518071428571,27.892857142857142,11.571428571428571,26.571428571428573
Connecticut,2011,3,0.03538765625,0.040234375,11.59375,37.265625,0.211111125,0.2578125,2.984375,2.703125,0.882216140625,2.528125,9.5,2.859375,7.46834025,17.5,8.140625,16.59375
Connecticut,2011,4,0.034469714285714284,0.041529411764705884,11.957983193277311,38.445378151260506,0.2067427394957983,0.253781512605042,4.689075630252101,2.672268907563025,0.6996177731092437,2.1915966386554624,10.268907563025211,2.4453781512605044,8.030206899159664,19.680672268907564,10.294117647058824,18.563025210084035
Connecticut,2011,5,0.0318440737704918,0.040114754098360655,11.450819672131148,37.90163934426229,0.19681796721311476,0.24426229508196723,4.368852459016393,2.5491803278688523,0.3975127786885246,1.6745901639344263,10.991803278688524,1.7622950819672132,6.55338418852459,16.16393442622951,10.19672131147541,15.254098360655737
Connecticut,2011,6,0.03650885833333333,0.047174999999999995,11.6,51.775,0.203811575,0.25083333333333335,4.316666666666666,2.6083333333333334,0.46675269166666666,1.8066666666666669,10.633333333333333,1.8916666666666666,7.341397408333334,17.491666666666667,10.416666666666666,16.558333333333334
Connecticut,2011,7,0.03827061467889908,0.05061467889908257,10.880733944954128,57.211009174311926,0.21222607339449542,0.2779816513761468,5.018348623853211,3.0,0.7243081926605504,2.831192660550459,10.559633027522937,3.3211009174311927,7.509365834862385,17.275229357798164,9.422018348623853,16.38532110091743
Connecticut,2011,8,0.03218010924369748,0.04295798319327731,11.008403361344538,41.47899159663866,0.203022756302521,0.2747899159663866,4.873949579831932,2.9327731092436973,0.4511198739495798,1.7487394957983193,9.731092436974789,1.8235294117647058,7.072773899159664,16.42016806722689,9.470588235294118,15.529411764705882
Connecticut,2011,9,0.027115274999999998,0.03614166666666666,11.166666666666666,34.625,0.19198780833333332,0.27416666666666667,5.958333333333333,2.966666666666667,0.5081290833333333,1.7458333333333333,10.45,1.8666666666666667,6.3459261666666675,13.966666666666667,10.316666666666666,13.2
Connecticut,2011,10,0.0225840701754386,0.029070175438596493,10.929824561403509,26.964912280701753,0.20307017543859648,0.2912280701754386,5.315789473684211,3.175438596491228,0.5945491228070175,1.443859649122807,10.807017543859649,1.3508771929824561,8.406961894736842,16.403508771929825,10.298245614035087,15.578947368421053
Connecticut,2011,11,0.022506982758620685,0.028086206896551724,12.448275862068966,25.96551724137931,0.29445124137931034,0.453448275862069,6.758620689655173,5.068965517241379,1.251841844827586,3.143103448275862,10.60344827586207,3.810344827586207,12.04199196551724,21.724137931034484,11.879310344827585,20.586206896551722
Connecticut,2011,12,0.017591264150943392,0.02324528301886792,11.60377358490566,21.528301886792452,0.2905345471698113,0.4490566037735849,7.339622641509434,4.981132075471698,1.8995366226415096,4.813207547169811,10.39622641509434,6.09433962264151,12.85648975471698,23.452830188679247,11.377358490566039,22.11320754716981
Connecticut,2012,1,0.021667935483870963,0.026354838709677416,12.064516129032258,24.451612903225808,0.22981632258064516,0.3064516129032258,5.693548387096774,3.3225806451612905,1.440914435483871,3.393548387096774,11.290322580645162,4.080645161290323,9.400892548387096,17.822580645161292,10.290322580645162,16.838709677419356
Connecticut,2012,2,0.027238086206896547,0.03296551724137931,12.689655172413794,30.56896551724138,0.23670977586206898,0.31551724137931036,5.0344827586206895,3.4310344827586206,1.5141259137931036,3.6017241379310345,11.206896551724139,4.413793103448276,10.11723796551724,19.396551724137932,9.620689655172415,18.362068965517242
Connecticut,2012,3,0.031792453124999995,0.037359375,12.421875,34.640625,0.214292796875,0.275,5.625,2.921875,1.03805153125,2.5609375,10.546875,2.96875,8.6122780625,18.65625,9.96875,17.625
Connecticut,2012,4,0.038654537037037036,0.04646296296296296,10.62962962962963,44.03703703703704,0.20779237037037038,0.25462962962962965,3.490740740740741,2.6666666666666665,0.822734537037037,2.77037037037037,8.537037037037036,3.259259259259259,7.578555712962963,19.675925925925927,8.814814814814815,18.564814814814813
Connecticut,2012,5,0.03448027192982456,0.043429824561403506,11.947368421052632,43.13157894736842,0.19749028947368422,0.24298245614035088,3.5701754385964914,2.517543859649123,0.3738582456140351,1.3535087719298244,10.078947368421053,1.2894736842105263,6.296606105263158,14.631578947368421,11.982456140350877,13.780701754385966
Connecticut,2012,6,0.036089052631578945,0.04621052631578947,11.06140350877193,49.78947368421053,0.17301341228070174,0.22631578947368422,5.078947368421052,2.3596491228070176,0.37433925438596494,1.4903508771929825,9.75438596491228,1.5087719298245614,5.533804763157895,13.18421052631579,8.93859649122807,12.473684210526315
Connecticut,2012,7,0.03870356097560975,0.05203252032520325,10.861788617886178,61.26829268292683,0.21141454471544716,0.26422764227642276,5.0894308943089435,2.7235772357723578,0.6813445121951219,2.526829268292683,10.772357723577235,2.8780487804878048,6.747634845528455,15.40650406504065,9.227642276422765,14.577235772357724
Connecticut,2012,8,0.038037008064516126,0.052838709677419354,11.10483870967742,60.46774193548387,0.2328403064516129,0.29435483870967744,4.758064516129032,3.217741935483871,0.3884096048387097,1.2048387096774194,12.193548387096774,1.0161290322580645,6.773400814516129,16.096774193548388,12.10483870967742,15.225806451612904
Connecticut,2012,9,0.02839995,0.03884166666666666,10.891666666666667,39.45,0.20133100833333334,0.26083333333333336,4.841666666666667,2.7416666666666667,0.2831469916666666,0.7325,9.166666666666666,0.475,5.742467558333333,14.041666666666666,11.291666666666666,13.25
Connecticut,2012,10,0.024971733333333336,0.03181666666666667,11.4,29.466666666666665,0.2118611,0.2966666666666667,5.316666666666666,3.216666666666667,0.4183355166666667,1.2766666666666666,11.533333333333333,1.1666666666666667,6.839759583333334,14.4,11.116666666666667,13.683333333333334
Connecticut,2012,11,0.022670950000000002,0.028650000000000002,11.133333333333333,26.533333333333335,0.24815973333333333,0.3783333333333333,7.266666666666667,4.216666666666667,0.7854723499999999,1.84,11.483333333333333,1.9166666666666667,9.339427133333334,17.466666666666665,11.75,16.516666666666666
Connecticut,2012,12,0.021239180327868853,0.02660655737704918,12.01639344262295,24.721311475409838,0.2582559344262295,0.3737704918032787,6.245901639344262,4.163934426229508,0.7199151311475409,1.801639344262295,10.540983606557377,1.8360655737704918,9.213673901639345,16.934426229508198,11.081967213114755,16.065573770491802
Connecticut,2013,1,0.024253806451612903,0.030225806451612904,12.564516129032258,27.967741935483872,0.26296251612903226,0.3629032258064516,6.596774193548387,4.032258064516129,1.044175951612903,2.635483870967742,11.064516129032258,2.9838709677419355,11.197111532258065,20.5,9.661290322580646,19.403225806451612
Connecticut,2013,2,0.03078782142857143,0.035875,11.964285714285714,33.232142857142854,0.24437005357142857,0.3267857142857143,3.607142857142857,3.517857142857143,0.8526289642857143,2.292857142857143,11.410714285714286,2.392857142857143,9.306647857142858,20.25,10.160714285714286,19.232142857142858
Connecticut,2013,3,0.038951523809523804,0.04250793650793651,11.317460317460318,39.523809523809526,0.2064814761904762,0.24920634920634924,3.1587301587301586,2.6031746031746033,0.4726916825396825,1.3206349206349206,7.888888888888889,1.1428571428571428,5.575948444444445,14.746031746031745,9.142857142857142,13.984126984126984
Connecticut,2013,4,0.04089492045454545,0.046465909090909085,11.954545454545455,44.86363636363637,0.19190343181818184,0.23181818181818184,4.4772727272727275,2.3636363636363638,0.492037,1.6125,10.068181818181818,1.5454545454545454,6.354981340909091,17.261363636363637,7.704545454545454,16.34090909090909
Connecticut,2013,5,0.0371643152173913,0.04569565217391304,12.021739130434783,46.5,0.1843976304347826,0.23478260869565218,4.586956521739131,2.4565217391304346,0.30457066304347824,1.076086956521739,11.608695652173912,0.8260869565217391,6.946545706521739,16.043478260869566,8.597826086956522,15.195652173913043
Connecticut,2013,6,0.038722976744186045,0.049906976744186045,11.674418604651162,52.95348837209303,0.1791901976744186,0.22906976744186044,5.069767441860465,2.372093023255814,0.4918206162790698,1.7418604651162792,11.604651162790697,1.802325581395349,6.38289588372093,13.906976744186046,8.581395348837209,13.151162790697674
Connecticut,2013,7,0.03520506741573034,0.04523595505617977,11.47191011235955,46.20224719101124,0.17442148314606742,0.21910112359550563,3.348314606741573,2.2247191011235956,0.23514426966292135,0.7943820224719101,12.01123595505618,0.4157303370786517,4.78169711235955,11.157303370786517,9.134831460674157,10.50561797752809
Connecticut,2013,8,0.035503870967741935,0.044182795698924734,11.516129032258064,42.41935483870968,0.19120805376344086,0.24731182795698925,3.849462365591398,2.5591397849462365,0.3214314301075269,1.217204301075269,11.419354838709678,1.075268817204301,5.843388559139784,13.67741935483871,9.03225806451613,12.870967741935484
Connecticut,2013,9,0.03008383908045977,0.0395632183908046,11.367816091954023,39.87356321839081,0.19063218390804598,0.2632183908045977,5.0344827586206895,2.8160919540229883,0.3065810459770115,0.886206896551724,11.942528735632184,0.5632183908045977,6.417575528735632,14.666666666666666,11.275862068965518,13.850574712643677
Connecticut,2013,10,0.027595548387096776,0.03425806451612903,10.629032258064516,31.774193548387096,0.20376350000000001,0.2854838709677419,5.274193548387097,3.1451612903225805,0.6351306774193548,2.101612903225807,10.14516129032258,2.3548387096774195,7.882773725806452,15.32258064516129,12.516129032258064,14.516129032258064
Connecticut,2013,11,0.024593566666666667,0.030516666666666668,11.133333333333333,28.2,0.19493053333333332,0.2983333333333333,6.083333333333333,3.2333333333333334,0.8617620833333334,2.158333333333333,11.783333333333333,2.283333333333333,9.269455016666665,19.016666666666666,11.45,17.983333333333334
Connecticut,2013,12,0.020009951612903223,0.024774193548387093,11.806451612903226,23.032258064516128,0.2659708548387097,0.36129032258064514,5.387096774193548,3.9193548387096775,1.3555009516129033,2.6693548387096775,11.693548387096774,3.0806451612903225,12.70755129032258,21.225806451612904,11.709677419354838,20.112903225806452
Connecticut,2014,1,0.022016107142857143,0.028071428571428574,12.517857142857142,25.946428571428573,0.25901314285714283,0.34464285714285714,5.375,3.7857142857142856,1.4619264285714286,2.867857142857143,12.571428571428571,3.4107142857142856,12.986949999999998,22.785714285714285,12.678571428571429,21.535714285714285
Connecticut,2014,2,0.030080690909090907,0.03603636363636364,11.436363636363636,33.43636363636364,0.2785701636363636,0.38181818181818183,5.2727272727272725,4.254545454545455,1.1399163454545456,2.5018181818181815,11.018181818181818,2.8545454545454545,12.429997636363636,23.054545454545455,11.163636363636364,21.78181818181818
Connecticut,2014,3,0.03640247619047619,0.041523809523809525,11.571428571428571,38.53968253968254,0.2288047777777778,0.28888888888888886,4.619047619047619,3.0634920634920637,1.0107180952380952,2.852380952380952,10.079365079365079,3.4444444444444446,8.974981682539683,20.49206349206349,8.682539682539682,19.41269841269841
Connecticut,2014,4,0.040915811764705885,0.04627058823529412,11.694117647058823,43.45882352941177,0.18628582352941178,0.22705882352941179,3.388235294117647,2.364705882352941,0.4224831294117647,1.168235294117647,9.31764705882353,0.9647058823529412,5.962858952941176,15.529411764705882,9.388235294117647,14.68235294117647
Connecticut,2014,5,0.038215293478260866,0.04618478260869565,11.097826086956522,44.91304347826087,0.1749797391304348,0.21847826086956523,3.6739130434782608,2.25,0.36740866304347825,1.442391304347826,10.75,1.4891304347826086,5.5221679239130435,14.097826086956522,8.934782608695652,13.304347826086957
Connecticut,2014,6,0.035704880952380946,0.04488095238095238,11.511904761904763,46.57142857142857,0.17232238095238095,0.21785714285714286,5.059523809523809,2.2261904761904763,0.3111434166666667,1.1357142857142857,10.678571428571429,0.9880952380952381,5.142931630952381,12.55952380952381,9.821428571428571,11.892857142857142
Connecticut,2014,7,0.03812733333333333,0.048784946236559136,11.64516129032258,51.774193548387096,0.17745780645161288,0.22043010752688172,4.752688172043011,2.2580645161290325,0.3826199892473118,1.0451612903225806,11.0,0.8172043010752689,5.760589580645161,13.043010752688172,8.870967741935484,12.290322580645162
Connecticut,2014,8,0.03145732142857143,0.04194047619047619,11.273809523809524,41.095238095238095,0.20739089285714285,0.25,3.3095238095238093,2.5714285714285716,0.319778,1.1428571428571428,10.25,1.0952380952380953,4.953015238095238,11.964285714285714,8.976190476190476,11.25
Connecticut,2014,9,0.02809732222222222,0.03768888888888889,11.166666666666666,37.022222222222226,0.18710234444444443,0.25333333333333335,4.933333333333334,2.7333333333333334,0.3173562555555555,0.7822222222222223,9.9,0.4666666666666667,5.674631533333334,13.366666666666667,12.122222222222222,12.622222222222222
Connecticut,2014,10,0.024894089285714287,0.030678571428571427,11.339285714285714,28.464285714285715,0.18032476785714285,0.25892857142857145,4.285714285714286,2.7857142857142856,0.44951058928571425,1.1785714285714286,10.5,1.0178571428571428,6.611630678571429,15.214285714285714,10.303571428571429,14.357142857142858
Connecticut,2014,11,0.023835964285714283,0.029678571428571426,11.089285714285714,27.428571428571427,0.22454414285714286,0.33035714285714285,7.035714285714286,3.607142857142857,1.0099358214285714,2.2553571428571426,11.107142857142858,2.4464285714285716,10.249625714285715,19.464285714285715,10.321428571428571,18.410714285714285
Connecticut,2014,12,0.02186479661016949,0.026796610169491523,12.796610169491526,24.864406779661017,0.2180084406779661,0.28135593220338984,4.966101694915254,3.016949152542373,0.6054852542372882,1.28135593220339,10.474576271186441,1.0338983050847457,8.222568033898305,15.59322033898305,10.491525423728813,14.796610169491526
Connecticut,2015,1,0.028089758620689655,0.03331034482758621,13.5,30.810344827586206,0.23056755172413793,0.2896551724137931,5.5344827586206895,3.1379310344827585,0.9445497413793104,1.9000000000000001,12.46551724137931,2.0344827586206895,9.995251965517241,19.31551724137931,12.551724137931034,17.82758620689655
Connecticut,2015,2,0.03049992857142857,0.03628571428571429,10.928571428571429,33.607142857142854,0.26284723214285716,0.3678571428571429,6.214285714285714,4.071428571428571,0.9749371071428571,2.0910714285714285,10.696428571428571,2.3035714285714284,11.867581428571429,24.9375,12.482142857142858,23.25
Connecticut,2015,3,0.034538936507936505,0.04046031746031746,12.619047619047619,37.53968253968254,0.24904761904761905,0.3253968253968254,4.873015873015873,3.5873015873015874,0.5518122063492064,1.4031746031746033,10.047619047619047,1.3968253968253967,10.606514634920634,21.795238095238094,10.634920634920634,20.142857142857142
Connecticut,2015,4,0.037631056179775274,0.044584269662921346,11.55056179775281,42.157303370786515,0.21325685393258426,0.27752808988764044,4.146067415730337,3.0,0.28470652808988767,1.0393258426966292,9.157303370786517,0.8089887640449438,7.65264895505618,19.647191011235954,10.235955056179776,17.97752808988764
Connecticut,2015,5,0.04114732222222222,0.050055555555555555,11.822222222222223,52.888888888888886,0.18323270000000003,0.21666666666666667,3.3777777777777778,2.188888888888889,0.2598875888888889,0.6277777777777778,9.3,0.24444444444444444,7.0419084666666665,15.583333333333334,10.933333333333334,14.311111111111112
Connecticut,2015,6,0.03439741428571429,0.04272857142857143,10.942857142857143,42.18571428571428,0.18156747142857144,0.22,4.014285714285714,2.2285714285714286,0.17621859999999998,0.36714285714285716,7.4,0.07142857142857142,6.118082214285715,13.645714285714286,8.885714285714286,12.457142857142857
Connecticut,2015,7,0.03748441975308642,0.04750617283950617,12.0,47.55555555555556,0.21389549382716047,0.25555555555555554,3.345679012345679,2.6790123456790123,0.1940301851851852,0.5617283950617284,9.049382716049383,0.2716049382716049,6.43757487654321,14.962962962962964,12.17283950617284,13.703703703703704
Connecticut,2015,8,0.03544837931034483,0.04622988505747127,10.735632183908047,49.58620689655172,0.19197001149425288,0.25517241379310346,6.0,2.6666666666666665,0.2494218620689655,0.6885057471264368,8.333333333333334,0.3448275862068966,6.0988918620689665,13.573563218390806,8.908045977011493,12.436781609195402
Connecticut,2015,9,0.03325706741573033,0.045044943820224725,11.775280898876405,48.86516853932584,0.20619535955056179,0.27191011235955054,4.752808988764045,2.9775280898876404,0.25660493258426964,0.5449438202247191,8.853932584269662,0.20224719101123595,7.095987460674157,15.2,10.235955056179776,13.98876404494382
Connecticut,2015,10,0.025602892857142855,0.032053571428571424,10.839285714285714,29.767857142857142,0.193642375,0.2839285714285714,6.928571428571429,3.1607142857142856,0.23988216071428572,0.5803571428571429,9.482142857142858,0.25,8.418961732142858,17.351785714285715,12.571428571428571,16.017857142857142
Connecticut,2015,11,0.025368083333333333,0.031116666666666667,12.883333333333333,28.716666666666665,0.24399305,0.36333333333333334,5.95,3.95,0.41500041666666665,0.9166666666666666,10.916666666666666,0.6166666666666667,8.575836933333333,16.720000000000002,12.883333333333333,15.466666666666667
